Case,Point_Index,True_Strain,LI_WARM_True_Stress,BI_Interpolated_Stress,Absolute_Error,Relative_Error_pct,Used_for_MAPE,Case_MAPE_pct
10_01_800.csv,19,0.1025565908534479,125.68799796793049,123.09794483027838,2.590053137652106,2.060700448353838,1,1.9054985379058902
10_01_800.csv,20,0.1079571415585973,123.53807166188336,120.91407947424295,2.623992187640411,2.124035248681983,1,1.9054985379058902
10_01_800.csv,21,0.1133286829121737,121.3868612815648,118.7333127039352,2.653548577629607,2.186026189007826,1,1.9054985379058902
10_01_800.csv,22,0.1186715315172836,119.23305873204993,116.56410059736356,2.6689581346863633,2.238438033099746,1,1.9054985379058902
10_01_800.csv,23,0.1239859791491398,117.09241585008726,114.41955650729368,2.6728593427935863,2.282692114078193,1,1.9054985379058902
10_01_800.csv,24,0.1292723326662926,114.9755764329484,112.28481662972116,2.6907598032272375,2.3402881609351516,1,1.9054985379058902
10_01_800.csv,25,0.134530887539002,112.88225652944902,110.1304578993404,2.751798630108624,2.437760118119828,1,1.9054985379058902
10_01_800.csv,26,0.1397619475581712,110.80951786253512,107.86633661864288,2.9431812438922407,2.6560726015823004,1,1.9054985379058902
10_01_800.csv,27,0.1449657730344857,108.7601513648326,105.84544771291836,2.9147036519142375,2.6799371050311924,1,1.9054985379058902
10_01_800.csv,28,0.1501426588400785,106.72667518417713,103.8560816313634,2.8705935528137303,2.6896683025681973,1,1.9054985379058902
11_06_20.csv,1,0.0,0.0,0.0,0.0,,0,0.343786493751742
11_06_20.csv,2,0.0059820717293904,408.51100179119794,409.6870221770012,1.1760203858032696,0.2878797341189769,1,0.343786493751742
11_06_20.csv,3,0.011928570968345,763.2360823540583,770.5246565735596,7.288574219501243,0.9549567149683234,1,0.343786493751742
11_06_20.csv,4,0.0178399173671714,977.917740466586,1002.2363462830368,24.318605816450827,2.4867741743643883,1,0.343786493751742
11_06_20.csv,5,0.0237165268210428,1044.771500212848,1056.046500215145,11.27500000229702,1.0791833429606377,1,0.343786493751742
11_06_20.csv,6,0.0295588015905227,1078.9646050104614,1086.3847038825838,7.42009887212248,0.6877054944773223,1,0.343786493751742
11_06_20.csv,7,0.0353671423414218,1102.5670452257036,1108.604603322141,6.037558096437351,0.5475910170343807,1,0.343786493751742
11_06_20.csv,8,0.0411419427877547,1120.7310365003468,1125.755328489804,5.024291989457197,0.44830488545639935,1,0.343786493751742
11_06_20.csv,9,0.046883586296973,1135.2396039675896,1139.4550151020803,4.2154111344907506,0.37132347389556875,1,0.343786493751742
11_06_20.csv,10,0.0525924514481166,1147.2424614855609,1150.7832427402664,3.5407812547055073,0.3086340833410716,1,0.343786493751742
11_06_20.csv,11,0.0582689068587828,1157.3413046880837,1160.3340707975783,2.992766109494596,0.25858976063255423,1,0.343786493751742
11_06_20.csv,12,0.063913325408167,1165.8880513666736,1168.462483006435,2.5744316397613147,0.2208129362629219,1,0.343786493751742
11_06_20.csv,13,0.0695260597573401,1173.2566255140482,1175.477832538876,2.2212070248278906,0.18931979385624143,1,0.343786493751742
11_06_20.csv,14,0.0751074739796861,1179.669008352902,1181.5244526916094,1.855444338707457,0.1572851643613235,1,0.343786493751742
11_06_20.csv,15,0.0806579019727236,1185.2297463203477,1186.7553122367226,1.5255659163749442,0.12871478471673536,1,0.343786493751742
11_06_20.csv,16,0.0861776995220419,1190.060992674109,1191.2877749046966,1.2267822305875598,0.10308566015855515,1,0.343786493751742
11_06_20.csv,17,0.0916671892871969,1194.2635184874052,1195.1972323553036,0.9337138678984047,0.07818323623256952,1,0.343786493751742
11_06_20.csv,18,0.0971267089999163,1197.9054759540013,1198.5396102302475,0.6341342762461863,0.05293692106559304,1,0.343786493751742
11_06_20.csv,19,0.1025565908534479,1201.0354844819576,1201.4196055766788,0.3841210947211948,0.03198249341374603,1,0.343786493751742
11_06_20.csv,20,0.1079571415585973,1203.7218755526865,1203.8336563144112,0.11178076172473084,0.009286261552188452,1,0.343786493751742
11_06_20.csv,21,0.1133286829121737,1205.9688838306602,1205.8537666434358,0.11511718722431397,0.009545618362776806,1,0.343786493751742
11_06_20.csv,22,0.1186715315172836,1207.8431032480769,1207.4899911868945,0.3531120611824008,0.029234927966457554,1,0.343786493751742
11_06_20.csv,23,0.1239859791491398,1209.3665060717976,1208.7562873221832,0.6102187496144325,0.050457718694104876,1,0.343786493751742
11_06_20.csv,24,0.1292723326662926,1210.5377722014782,1209.8716857054897,0.6660864959885657,0.055024015878267385,1,0.343786493751742
11_06_20.csv,25,0.134530887539002,1211.4162541780024,1209.8716857054897,1.5445684725127649,0.12750105235799566,1,0.343786493751742
11_06_20.csv,26,0.1397619475581712,1212.0220949049726,1209.8716857054897,2.150409199482965,0.17742326716012266,1,0.343786493751742
11_06_20.csv,27,0.1449657730344857,1212.3891527897176,1209.8716857054897,2.517467084227974,0.20764513427353426,1,0.343786493751742
11_06_20.csv,28,0.1501426588400785,1212.5739511811844,1209.8716857054897,2.7022654756947304,0.22285366373427518,1,0.343786493751742
12_06_500.csv,1,0.0,0.0,0.0,0.0,,0,0.6069348533238494
12_06_500.csv,2,0.0059820717293904,400.9611510827988,408.40686507244254,7.445713989643764,1.8569664341636476,1,0.6069348533238494
12_06_500.csv,3,0.011928570968345,666.9695205765579,701.2833867910322,34.313866214474274,5.144742773974417,1,0.6069348533238494
12_06_500.csv,4,0.0178399173671714,761.3090377506005,778.088453875524,16.7794161249235,2.204021664382279,1,0.6069348533238494
12_06_500.csv,5,0.0237165268210428,792.0636251613646,796.1744376622021,4.110812500837483,0.5190002886447411,1,0.6069348533238494
12_06_500.csv,6,0.0295588015905227,805.566431970676,806.4871704954672,0.9207385247912043,0.11429703228060038,1,0.6069348533238494
12_06_500.csv,7,0.0353671423414218,813.1022338911271,812.9220214890529,0.18021240207417577,0.022163560074329583,1,0.6069348533238494
12_06_500.csv,8,0.0411419427877547,817.7107079296627,816.9468247513669,0.7638831782958277,0.09341728937730077,1,0.6069348533238494
12_06_500.csv,9,0.046883586296973,820.5174129243228,819.3497986660454,1.1676142582773537,0.1423021912619719,1,0.6069348533238494
12_06_500.csv,10,0.0525924514481166,822.0964559265062,820.6144614177008,1.4819945088054283,0.18027014933852428,1,0.6069348533238494
12_06_500.csv,11,0.0582689068587828,822.790256527371,821.0579225451877,1.7323339821832633,0.21054381337653033,1,0.6069348533238494
12_06_500.csv,12,0.063913325408167,822.8272730393828,820.8869500419869,1.9403229973959242,0.23581170203908092,1,0.6069348533238494
12_06_500.csv,13,0.0695260597573401,822.3595679348364,820.2417398159596,2.117828118876787,0.2575306716738539,1,0.6069348533238494
12_06_500.csv,14,0.0751074739796861,821.4909408015833,819.2226271995642,2.268313602019134,0.2761215601240581,1,0.6069348533238494
12_06_500.csv,15,0.0806579019727236,820.3044283422214,817.9061180419926,2.398310300228786,0.292368322950006,1,0.6069348533238494
12_06_500.csv,16,0.0861776995220419,818.8599746104992,816.347998283898,2.5119763266011432,0.30676506417302857,1,0.6069348533238494
12_06_500.csv,17,0.0916671892871969,817.2006524776634,814.5852100928596,2.6154423848038277,0.32004898391528336,1,0.6069348533238494
